Date,Title,Sentiment
2011-08-30 00:00:00," Stoxx 600 Increases, Extending Previous Day's 1.2% Advance",positive
2011-08-30 00:00:00, European Commission Reports Plunge in Confidence in Economic Outlook,negative
2011-08-30 00:00:00," German Bonds Rise, Pushing 10-Year Yield Down Seven Basis Points to 2.15%",negative
2011-08-30 00:00:00, Euro Weakens Against Most Major Counterparts Amid Speculation of ECB Rate Halt,negative
2011-08-30 00:00:00," Oil Jumps 1.9% to $88.90 a Barrel in New York, Highest Level Since Aug. 3",indecisive
2011-08-30 00:00:00, Copper Rises 0.8% to Three-Week High,positive
2011-08-30 00:00:00," MSCI Emerging Markets Index Rises 1%, Largest Three-Day Gain Since Dec. 3",positive
2011-08-30 00:00:00, Bombay Stock Exchange Sensitive Index and Poland's WIG20 Index Show More Than Forecasted Expansion.,positive
2011-08-31 00:00:00,"Stocks Advance, Dow Erases 2011 Loss; Treasuries, AT&T Retreat",positive
2011-08-31 00:00:00,S&P 500 Index Records Best Eight-Day Gain Since 2009,positive
2011-08-31 00:00:00,Dow Jones Industrial Average Erases Year-to-Date Loss,positive
2011-08-31 00:00:00,"Treasuries Fall, Copper Gains Amid Economic Speculation",indecisive
2011-08-31 00:00:00,Franc Appreciates as Swiss National Bank Refrains from Curbing Advance,negative
2011-08-31 00:00:00,"U.S. Factory Orders Exceed Projections, Boosting Stocks",positive
2011-08-31 00:00:00,AT&T Faces Government Antitrust Lawsuit Over T-Mobile USA Purchase,negative
2011-08-31 00:00:00,Economist Nouriel Roubini Predicts 60 Percent Chance of Recession Next Year,negative
2011-08-31 00:00:00, MSCI All-Country World Index Records Worst Month Since May 2010,negative
2011-08-31 00:00:00, Demand for Government Debt Increases Despite U.S. Credit Rating Cut,negative
2011-08-31 00:00:00," U.S. Factory Orders Rise in July, Boosted by Demand for Motor Vehicles and Aircraft",positive
2011-08-31 00:00:00, Institute for Supply Management-Chicago Inc.'s Business Barometer Falls to Lowest Reading Since 2009,negative
2011-08-31 00:00:00," European Government Bonds Drop, Yield on German Notes Rises",negative
2011-08-31 00:00:00," Swiss Franc Appreciates Against Euro and Dollar, Snapping Three-Day Decline",negative
2011-08-31 00:00:00, German Chancellor Angela Merkel's Cabinet Ratifies Expansion of European Financial Stability Facility,positive
2011-08-31 00:00:00, Cost of Insuring Government Debt Falls to Two-Week Low.,positive
2011-09-01 00:00:00,"U.S. Stocks Slide, Halting 4-Day Rally Ahead of Jobs Report",negative
2011-09-01 00:00:00,S&P Loses 1.2% as Investors Await Economic Outlook,negative
2011-09-01 00:00:00,"Treasuries Gain, Sending 10-Year Yields Down 9 Basis Points",negative
2011-09-01 00:00:00,$4 Million Long Vol Bet Seen in 10-Year Treasury Options,indecisive
2011-09-01 00:00:00,BlackRock's Bitcoin ETF May Pave Way for Next Bull Market,positive
2011-09-01 00:00:00,Equity Losses Persist as Traders Digest Fed Minutes,negative
2011-09-01 00:00:00,Rebound in Secondary Offerings Sparks Hope for More Equity Deals,positive
2011-09-01 00:00:00,Euro Volatility Curve Inverts as Data Reports Influence Market,negative
2011-09-01 00:00:00, Business News: Focus on U.S. Stock Market and Important News,indecisive
2011-09-01 00:00:00, First Word Government and Rates News Updates,indecisive
2011-09-01 00:00:00," Market Updates from Asia, Pacific Rim, and North America.",indecisive
2011-09-02 00:00:00,Stocks Tumble as 10-Year Yield Nears Record Low on Jobs Data,negative
2011-09-02 00:00:00,S&P 500 Wipes Out Weekly Gain Following Stalled American Job Growth,negative
2011-09-02 00:00:00,"Dollar, Treasuries, and Gold Rise Amid European Sovereign-Debt Risk",negative
2011-09-02 00:00:00,"U.S. Payrolls Unchanged in August, Weakest Reading Since September 2010",negative
2011-09-02 00:00:00,Financial Shares Lead Losses Amid Concerns Over Greater Liabilities from 2008-2009 Financial Crisis,negative
2011-09-02 00:00:00,"Bank of America, Citigroup, JPMorgan Chase & Co. and Barclays Plc Sued by Federal Housing Finance Agency",negative
2011-09-02 00:00:00,U.S. Stocks Surge After Fed Chairman Indicates No Immediate Need for Stimulus,positive
2011-09-02 00:00:00,Bearish Bets Against S&P 500 Rise to Nine-Month High,negative
2011-09-02 00:00:00,European Sovereign Default Risk Rises to Record,negative
2011-09-02 00:00:00, IMF Opposes European Plans for Greece to Put Up Collateral in Second Rescue,negative
2011-09-02 00:00:00," Gold Jumps 2.6 Percent to $1,876.90 an Ounce; Oil Loses 2.8 Percent",negative
2011-09-02 00:00:00, Swiss Franc Rises Versus All 16 Major Peers,negative
2011-09-02 00:00:00," U.S. Stocks Sink in August, Sending MSCI All-Country World Index Down 7.5 Percent",negative
2011-09-02 00:00:00, Short Selling of S&P 500 Reaches Three-Year High of 5.52 Percent in August 2008,negative
2011-09-02 00:00:00, Central Bank Likely to Extend Maturities of Its Portfolio by Buying Five- to 10-Year Treasuries,positive
2011-09-02 00:00:00, European Carmakers and Banks Lead Declines Amid Sovereign Default Risk,negative
2011-09-02 00:00:00, AstraZeneca Plc Slumps After Reporting Study Results for Crestor Treatment,negative
2011-09-02 00:00:00," Euro Weakens Against 10 of 16 Major Peers, Losing 0.5 Percent to $1.4194",negative
2011-09-02 00:00:00, IMF Objections Threaten to Snag Europe’s Crisis-Management Effort.,negative
2011-09-05 00:00:00,Stocks and Italian Bonds Fall Amid Europe Debt Concerns,negative
2011-09-05 00:00:00,Dollar and Gold Gain as Euro Weakens,negative
2011-09-05 00:00:00,German Bund Yield Hits Record Low,negative
2011-09-05 00:00:00,"Merkel's Party Loses Elections, Stoking Bailout Opposition Concerns",negative
2011-09-05 00:00:00,U.S. Files 17 Lawsuits to Recover $196 Billion from Banks,negative
2011-09-05 00:00:00,Citigroup Cuts 2011 Global Economic Growth Forecast,negative
2011-09-05 00:00:00,Deutsche Bank CEO Compares Current Market Conditions to 2008 Financial Crisis,negative
2011-09-05 00:00:00,"All Industries in Stoxx 600 Retreat, Banks Drop Significantly",negative
2011-09-05 00:00:00," Italian 10-Year Bond Yield Rises, Greek Two-Year Note Yield Jumps",negative
2011-09-05 00:00:00, Euro Depreciates to Weakest Level Since August,negative
2011-09-05 00:00:00, Premium European Banks Pay to Borrow in Dollars Increases,negative
2011-09-05 00:00:00, MSCI Emerging Markets Index Drops 3.2 Percent,negative
2011-09-05 00:00:00," Gold Futures Climb, Crude Oil and Copper Futures Decline",indecisive
2011-09-05 00:00:00, Berlusconi Faces General Strike Amid Austerity Plan Backing,negative
2011-09-05 00:00:00, Swiss Franc Strengthens Against Euro and Dollar,negative
2011-09-05 00:00:00, Chinese Services Measure Drops to Record Low,negative
2011-09-05 00:00:00, South Korea's Kospi Index Retreats 4.4 Percent,negative
2011-09-05 00:00:00, Brazil's Bovespa Retreats 2.7 Percent,negative
2011-09-05 00:00:00, Shanghai Composite Index Slides 2 Percent.,negative
2011-09-06 00:00:00,Stocks Slide as Europe's Debt Crisis Worsens,negative
2011-09-06 00:00:00,10-Year Treasury Yields Slide to Record Low Amid Growing Concern,negative
2011-09-06 00:00:00,Franc Drops as Swiss National Bank Sets Ceiling on Exchange Rate,negative
2011-09-06 00:00:00,"S&P 500 Pares Losses, Ends Down 0.7 Percent",negative
2011-09-06 00:00:00,Stoxx Europe 600 Index Slips to Lowest Level Since July 2009,negative
2011-09-06 00:00:00,Gold Loses 1.1 Percent After Reaching All-Time High,negative
2011-09-06 00:00:00,U.S. Service Industries Grow Faster Than Expected,positive
2011-09-06 00:00:00,"Bank of America, General Electric, Hewlett-Packard, and JPMorgan Lead Declines in Dow Jones",negative
2011-09-06 00:00:00,S&P 500 Plunges 2.5 Percent on Employment Growth Concerns,negative
2011-09-06 00:00:00, Financial Shares Sink as Federal Housing Finance Agency Sues Lenders,negative
2011-09-06 00:00:00, Bearish Bets on S&P 500 Index Reach Highest Level in Almost Four Years,negative
2011-09-06 00:00:00, Deutsche Bank CEO Urges Lawmakers to Act to Avoid Financial Crisis Repeat,negative
2011-09-06 00:00:00, Swiss Market Index Jumps 4.4 Percent on Weaker Currency Speculation,positive
2011-09-06 00:00:00, Italian Prime Minister Calls for Confidence Vote on Austerity Plan,indecisive
2011-09-06 00:00:00," Emerging Markets Index Retreats, South Korea's Kospi Index and Shanghai Composite Index Fall",negative
2011-09-07 00:00:00,Stocks Rebound From Four-Day Global Slump Amid Speculation of Economic Stimulus,positive
2011-09-07 00:00:00,"Dollar Snaps Six-Day Rally as Treasuries, German Bunds, and Gold Fall",negative
2011-09-07 00:00:00,MSCI All-Country World Index and S&P 500 Index Surge,positive
2011-09-07 00:00:00,Obama's Economic Stimulus Plan Expected to Boost Growth,positive
2011-09-07 00:00:00,Federal Reserve Bank of Chicago President Calls for More Stimulus to Reduce Jobless Rate,positive
2011-09-07 00:00:00,Bank of America Corp. Climbs After Major Management Changes,positive
2011-09-07 00:00:00,Obama to Address Congress Amid 9.1% Unemployment Rate,negative
2011-09-07 00:00:00,Fed Reports Slower Economic Growth in Some Regions,negative
2011-09-07 00:00:00, Stoxx Europe 600 Index Rebounds from Lowest Level in Over Two Years,positive
2011-09-07 00:00:00, Dollar Index Falls for the First Time in Seven Days,negative
2011-09-07 00:00:00, Australian Dollar Appreciates After Economy Grows at Fastest Pace in Four Years,positive
2011-09-07 00:00:00, German Court Rejects Legal Challenges to Germany's Role in Euro-Region Rescue Funds,positive
2011-09-07 00:00:00, Italian Senate Approves Prime Minister's Revised Austerity Plan,positive
2011-09-07 00:00:00, Copper Jumps as Threats of Mine Strikes Increase,negative
2011-09-07 00:00:00, Gold Futures Drop for a Second Day,negative
2011-09-07 00:00:00, Oil Rallies as Storms Threaten Gulf of Mexico Production,negative
2011-09-07 00:00:00," MSCI Emerging Markets Index Rises, Rebounding from Three-Day Slide",positive
2011-09-07 00:00:00, Shanghai Composite Index Rises After Speculation of Eased Monetary Policy,positive
2011-09-07 00:00:00, Korea's Kospi Index Rallies.,positive
2011-09-08 00:00:00,"U.S. Stocks Drop as Treasuries, Dollar Gain on Bernanke Remarks",negative
2011-09-08 00:00:00,S&P 500 Index Slips 1.1 Percent Amid Lack of New Growth Plans,negative
2011-09-08 00:00:00,Commodities Retreat 0.3 Percent as Corn and Wheat Lead Declines,negative
2011-09-08 00:00:00,Dollar Index Jumps 1 Percent to Highest Closing Level Since March,negative
2011-09-08 00:00:00,Gold Futures Increase 2.2 Percent as Investors Pursue Haven Assets,negative
2011-09-08 00:00:00,"Financial Companies Lead Declines in S&P 500, Dropping 2.3 Percent",negative
2011-09-08 00:00:00,Bank of America Corp. Slides 3.7 Percent Amid Plans to Cut Employees and Assets,negative
2011-09-08 00:00:00,Fed May Replace Shorter-Maturity U.S. Securities with Longer-Term Debt,indecisive
2011-09-08 00:00:00,Obama to Address Congress on $300 Billion Plan to Stimulate Economic Growth,positive
2011-09-08 00:00:00," U.S. Trade Deficit Narrows More Than Forecast, Exports Climb to Record",positive
2011-09-08 00:00:00," Euro Weakens Against 15 of 16 Major Peers, Drops 1.5 Percent",negative
2011-09-08 00:00:00, OECD Lowers Growth Forecasts for U.S. and Japan,negative
2011-09-08 00:00:00, Swiss Franc Retreats Versus All 16 Major Peers,negative
2011-09-08 00:00:00, Oil Slips 0.3 Percent Amid Concern of Tropical Storms Cutting Supplies,negative
2011-09-09 00:00:00,"Stocks, Euro Tumble as Credit Risk Surges on Greece Debt Concern",negative
2011-09-09 00:00:00,Euro Touches Ten-Year Low Versus Yen Amidst Greece Debt Crisis,negative
2011-09-09 00:00:00,European Bank and Sovereign Credit Risk Reach All-Time Highs,negative
2011-09-09 00:00:00,German Government Prepares Plans to Shore Up Banks in Event of Greece Default,indecisive
2011-09-09 00:00:00,U.S. President Obama Calls on Congress to Pass $447 Billion Plan to Boost Employment,positive
2011-09-09 00:00:00,"S&P 500 Loses 1.7 Percent, Capping Sixth Weekly Drop in Past Seven",negative
2011-09-09 00:00:00,"Financial, Technology, and Energy Companies Drag S&P 500 Index Down",negative
2011-09-09 00:00:00,Concerns About Europe's Debt Crisis Overshadow President Obama's Jobs Plan,negative
2011-09-09 00:00:00,Dollar Index Rises 1.2 Percent to Highest Level Since March,negative
2011-09-09 00:00:00, Germany's Emergency Plan for Greece Default Involves Measures to Help Banks and Insurers,positive
2011-09-09 00:00:00, Commodities Retreat Amidst Global Financial Concerns,negative
2011-09-09 00:00:00, MSCI Emerging Markets Index Falls 2.1 Percent,negative
2011-09-09 00:00:00, OTP Bank Leads Hungary's BUX Index Lower After Proposal for Foreign-Currency Borrowers,negative
2011-09-09 00:00:00, China's Industrial Output Growth Trails Estimates.,negative
2011-09-12 00:00:00,U.S. Stocks Rise on Report of Italy-China Investment Talks,positive
2011-09-12 00:00:00,Treasuries Fall as 10-Year Note Yield Reaches Record Low,negative
2011-09-12 00:00:00,S&P 500 Recovers After Report of Italy-China Bond Talks,positive
2011-09-12 00:00:00,Dow Jones Industrial Average Lifted by Intel Corp. and 3M Co.,positive
2011-09-12 00:00:00,Netlogic Microsystems Inc. Surges After Broadcom Corp. Acquisition,positive
2011-09-12 00:00:00,European Central Bank's Stark Resigns Amid Debt Crisis,negative
2011-09-12 00:00:00,MSCI World Index Threatened by Global Stock Losses,negative
2011-09-12 00:00:00,Bank of America Predicts S&P 500 Slump Amid Volatility,negative
2011-09-12 00:00:00, French Banks Face Potential Moody's Ratings Cut Due to Greek Holdings,negative
2011-09-12 00:00:00, Italian 10-Year Yield Rises Despite ECB Bond Purchases,negative
2011-09-12 00:00:00, European Sovereign Credit Risk Rises to Record Levels,negative
2011-09-12 00:00:00, S&P GSCI Index of Raw Materials Slips Amid Commodity Retreat,negative
2011-09-12 00:00:00, MSCI Emerging Markets Index Drops to Lowest Level Since August,negative
2011-09-12 00:00:00, Trading Suspended in OTP Bank Nyrt. and FHB Bank Nyrt. Amid Mortgage Losses Plan.,negative
2011-09-13 00:00:00,U.S. Stocks Rise as Europe's Benchmark Equity Index Rebounds,positive
2011-09-13 00:00:00,French Banks Dismiss Concerns Over Access to Funds,positive
2011-09-13 00:00:00,Treasuries Fall Amid Signs of Progress in Euro Region's Debt Crisis,positive
2011-09-13 00:00:00,Societe Generale and BNP Paribas Rally After Dismissing Financing Concerns,positive
2011-09-13 00:00:00,Oil Futures Increase by 2.3 Percent,positive
2011-09-13 00:00:00,MSCI Emerging Markets Index Extends Drop to 20 Percent,negative
2011-09-13 00:00:00,Merkel Optimistic About Meeting Finland's Demands for Greek Bailout,positive
2011-09-13 00:00:00,German Finance Minister Suggests Greece Won't Get More Aid,negative
2011-09-13 00:00:00, Former Bank of England Adviser Advocates for Greek Bond Default,negative
2011-09-13 00:00:00, Societe Generale Claims Resistance to Dollar Financing Freeze,positive
2011-09-13 00:00:00, BNP Paribas Denies Claims of Inability to Borrow in Dollars,indecisive
2011-09-13 00:00:00, Treasuries Extend Losses Amid Easing Concerns Over Europe's Debt Crisis,positive
2011-09-13 00:00:00," Silver, Natural Gas, and Gold Futures Increase.",positive
2011-09-14 00:00:00,"Stocks and Euro Extend Gains as Germany, France Support Greece",positive
2011-09-14 00:00:00,"S&P 500 Rallies for Third Day, Euro Gains on Greece Support",positive
2011-09-14 00:00:00,Speculation Grows Over China's Aid to Europe's Most Indebted Nations,indecisive
2011-09-14 00:00:00,U.S. Stocks and Euro Gain as Sarkozy and Merkel Express Confidence in Greece,positive
2011-09-14 00:00:00,Italian and Spanish Debt Rise on Reports of China's Willingness to Buy Bonds,positive
2011-09-14 00:00:00,"S&P 500 Climbs to Highest Level Since Sept. 7, Erasing Previous Slide",positive
2011-09-14 00:00:00,"General Electric Co., Home Depot Inc., and Walt Disney Co. Lead Gains in Dow Jones Industrial Average",positive
2011-09-14 00:00:00,U.S. Corporate Credit Risk Declines for Second Day from Two-Year High,positive
2011-09-14 00:00:00, S&P 500 Rebounds 6.2 Percent After 18 Percent Plunge Between April and August,positive
2011-09-14 00:00:00," Societe Generale Downgrades Commodities, Citing Danger Zone",negative
2011-09-14 00:00:00, U.S. Treasury 30-Year Bonds Rise After Record Low Yield Sale,negative
2011-09-14 00:00:00, Crude Oil Prices Decline After U.S. Government Reports Increase in Fuel Inventories,negative
2011-09-14 00:00:00, Societe Generale Recommends Investors Position for Higher Gold Prices and Lower Oil Prices.,indecisive
2011-09-15 00:00:00,U.S. Stocks Show Mixed Performance Amid Bitcoin Decline,indecisive
2011-09-15 00:00:00,Gold Ends Winning Streak as Dollar Gains Against Major Currencies,negative
2011-09-15 00:00:00,Euro-area Recovery Boosted by Services Despite Factory Constraints,positive
